Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
1970-1971,1970,1971-05-11,1970030314,OFF,3,1,4,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,61,49,110,playerByGameStats sum
1970-1971,1970,1971-05-11,1970030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,49,61,110,playerByGameStats sum
1970-1971,1970,1971-05-13,1970030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,17,19,36,playerByGameStats sum
1970-1971,1970,1971-05-13,1970030315,OFF,3,1,5,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,19,17,36,playerByGameStats sum
1970-1971,1970,1971-05-16,1970030316,OFF,3,1,6,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,8,14,22,playerByGameStats sum
1970-1971,1970,1971-05-16,1970030316,OFF,3,1,6,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,14,8,22,playerByGameStats sum
1970-1971,1970,1971-05-18,1970030317,OFF,3,1,7,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,16,12,28,playerByGameStats sum
1970-1971,1970,1971-05-18,1970030317,OFF,3,1,7,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,12,16,28,playerByGameStats sum
1971-1972,1971,1972-04-05,1971030111,OFF,1,1,1,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,13,23,36,playerByGameStats sum
1971-1972,1971,1972-04-05,1971030111,OFF,1,1,1,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,23,13,36,playerByGameStats sum
1971-1972,1971,1972-04-05,1971030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,10,12,22,playerByGameStats sum
1971-1972,1971,1972-04-05,1971030121,OFF,1,2,1,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,12,10,22,playerByGameStats sum
1971-1972,1971,1972-04-06,1971030112,OFF,1,1,2,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,22,20,42,playerByGameStats sum
1971-1972,1971,1972-04-06,1971030112,OFF,1,1,2,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,20,22,42,playerByGameStats sum
1971-1972,1971,1972-04-06,1971030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,6,8,14,playerByGameStats sum
1971-1972,1971,1972-04-06,1971030122,OFF,1,2,2,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,8,6,14,playerByGameStats sum
1971-1972,1971,1972-04-08,1971030113,OFF,1,1,3,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,20,20,40,playerByGameStats sum
1971-1972,1971,1972-04-08,1971030113,OFF,1,1,3,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,20,20,40,playerByGameStats sum
1971-1972,1971,1972-04-08,1971030123,OFF,1,2,3,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,12,16,28,playerByGameStats sum
1971-1972,1971,1972-04-08,1971030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,16,12,28,playerByGameStats sum
1971-1972,1971,1972-04-09,1971030114,OFF,1,1,4,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,38,24,62,playerByGameStats sum
1971-1972,1971,1972-04-09,1971030114,OFF,1,1,4,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,24,38,62,playerByGameStats sum
1971-1972,1971,1972-04-09,1971030124,OFF,1,2,4,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,26,18,44,playerByGameStats sum
1971-1972,1971,1972-04-09,1971030124,OFF,1,2,4,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,18,26,44,playerByGameStats sum
1971-1972,1971,1972-04-11,1971030115,OFF,1,1,5,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,13,15,28,playerByGameStats sum
1971-1972,1971,1972-04-11,1971030115,OFF,1,1,5,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,15,13,28,playerByGameStats sum
1971-1972,1971,1972-04-11,1971030125,OFF,1,2,5,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,8,10,18,playerByGameStats sum
1971-1972,1971,1972-04-11,1971030125,OFF,1,2,5,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
1971-1972,1971,1972-04-13,1971030126,OFF,1,2,6,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,10,18,28,playerByGameStats sum
1971-1972,1971,1972-04-13,1971030126,OFF,1,2,6,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,18,10,28,playerByGameStats sum
1972-1973,1972,1973-04-04,1972030111,OFF,1,1,1,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,14,10,24,playerByGameStats sum
1972-1973,1972,1973-04-04,1972030111,OFF,1,1,1,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,10,14,24,playerByGameStats sum
1972-1973,1972,1973-04-05,1972030112,OFF,1,1,2,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,11,15,26,playerByGameStats sum
1972-1973,1972,1973-04-05,1972030112,OFF,1,1,2,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,15,11,26,playerByGameStats sum
1972-1973,1972,1973-04-07,1972030113,OFF,1,1,3,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,24,14,38,playerByGameStats sum
1972-1973,1972,1973-04-07,1972030113,OFF,1,1,3,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,14,24,38,playerByGameStats sum
1972-1973,1972,1973-04-08,1972030114,OFF,1,1,4,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,2,4,6,playerByGameStats sum
1972-1973,1972,1973-04-08,1972030114,OFF,1,1,4,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,4,2,6,playerByGameStats sum
1972-1973,1972,1973-04-10,1972030115,OFF,1,1,5,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,10,10,20,playerByGameStats sum
1972-1973,1972,1973-04-10,1972030115,OFF,1,1,5,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,10,10,20,playerByGameStats sum
1972-1973,1972,1973-04-12,1972030116,OFF,1,1,6,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,18,6,24,playerByGameStats sum
1972-1973,1972,1973-04-12,1972030116,OFF,1,1,6,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,6,18,24,playerByGameStats sum
1972-1973,1972,1973-04-14,1972030211,OFF,2,1,1,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,10,6,16,playerByGameStats sum
1972-1973,1972,1973-04-14,1972030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,6,10,16,playerByGameStats sum
1972-1973,1972,1973-04-17,1972030212,OFF,2,1,2,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,22,18,40,playerByGameStats sum
1972-1973,1972,1973-04-17,1972030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,18,22,40,playerByGameStats sum
1972-1973,1972,1973-04-19,1972030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,False,PHI,Philadelphia Flyers,USA,11,13,24,playerByGameStats sum
1972-1973,1972,1973-04-19,1972030213,OFF,2,1,3,PHI,Philadelphia Flyers,USA,True,MTL,Montréal Canadiens,Canada,13,11,24,playerByGameStats sum
1972-1973,1972,1973-04-22,1972030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,False,PHI,Philadelphia Flyers,USA,15,14,29,playerByGameStats sum
1972-1973,1972,1973-04-22,1972030214,OFF,2,1,4,PHI,Philadelphia Flyers,USA,True,MTL,Montréal Canadiens,Canada,14,15,29,playerByGameStats sum
1972-1973,1972,1973-04-24,1972030215,OFF,2,1,5,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,18,6,24,playerByGameStats sum
1972-1973,1972,1973-04-24,1972030215,OFF,2,1,5,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,6,18,24,playerByGameStats sum
1972-1973,1972,1973-04-29,1972030311,OFF,3,1,1,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,10,6,16,playerByGameStats sum
1972-1973,1972,1973-04-29,1972030311,OFF,3,1,1,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,6,10,16,playerByGameStats sum
1972-1973,1972,1973-05-01,1972030312,OFF,3,1,2,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,10,6,16,playerByGameStats sum
1972-1973,1972,1973-05-01,1972030312,OFF,3,1,2,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,6,10,16,playerByGameStats sum
1972-1973,1972,1973-05-03,1972030313,OFF,3,1,3,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,20,8,28,playerByGameStats sum
1972-1973,1972,1973-05-03,1972030313,OFF,3,1,3,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,8,20,28,playerByGameStats sum
1972-1973,1972,1973-05-06,1972030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,8,2,10,playerByGameStats sum
1972-1973,1972,1973-05-06,1972030314,OFF,3,1,4,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,2,8,10,playerByGameStats sum
1972-1973,1972,1973-05-08,1972030315,OFF,3,1,5,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,12,2,14,playerByGameStats sum
1972-1973,1972,1973-05-08,1972030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,2,12,14,playerByGameStats sum
1972-1973,1972,1973-05-10,1972030316,OFF,3,1,6,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,8,12,20,playerByGameStats sum
1972-1973,1972,1973-05-10,1972030316,OFF,3,1,6,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,12,8,20,playerByGameStats sum
1973-1974,1973,1974-04-10,1973030111,OFF,1,1,1,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,10,18,28,playerByGameStats sum
1973-1974,1973,1974-04-10,1973030111,OFF,1,1,1,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,18,10,28,playerByGameStats sum
1973-1974,1973,1974-04-10,1973030121,OFF,1,2,1,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,23,19,42,playerByGameStats sum
1973-1974,1973,1974-04-10,1973030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,19,23,42,playerByGameStats sum
1973-1974,1973,1974-04-11,1973030112,OFF,1,1,2,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,10,18,28,playerByGameStats sum
1973-1974,1973,1974-04-11,1973030112,OFF,1,1,2,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,18,10,28,playerByGameStats sum
1973-1974,1973,1974-04-11,1973030122,OFF,1,2,2,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,13,19,32,playerByGameStats sum
1973-1974,1973,1974-04-11,1973030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,19,13,32,playerByGameStats sum
1973-1974,1973,1974-04-13,1973030113,OFF,1,1,3,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,18,10,28,playerByGameStats sum
1973-1974,1973,1974-04-13,1973030113,OFF,1,1,3,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,10,18,28,playerByGameStats sum
1973-1974,1973,1974-04-13,1973030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,16,18,34,playerByGameStats sum
1973-1974,1973,1974-04-13,1973030123,OFF,1,2,3,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,18,16,34,playerByGameStats sum
1973-1974,1973,1974-04-14,1973030114,OFF,1,1,4,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,13,15,28,playerByGameStats sum
1973-1974,1973,1974-04-14,1973030114,OFF,1,1,4,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,15,13,28,playerByGameStats sum
1973-1974,1973,1974-04-14,1973030124,OFF,1,2,4,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,10,14,24,playerByGameStats sum
1973-1974,1973,1974-04-14,1973030124,OFF,1,2,4,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,14,10,24,playerByGameStats sum
1973-1974,1973,1974-04-16,1973030125,OFF,1,2,5,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,4,6,10,playerByGameStats sum
1973-1974,1973,1974-04-16,1973030125,OFF,1,2,5,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,6,4,10,playerByGameStats sum
1973-1974,1973,1974-04-18,1973030126,OFF,1,2,6,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,21,21,42,playerByGameStats sum
1973-1974,1973,1974-04-18,1973030126,OFF,1,2,6,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,21,21,42,playerByGameStats sum
1974-1975,1974,1975-04-08,1974030111,OFF,1,1,1,TOR,Toronto Maple Leafs,Canada,False,LAK,Los Angeles Kings,USA,6,4,10,playerByGameStats sum
1974-1975,1974,1975-04-08,1974030111,OFF,1,1,1,LAK,Los Angeles Kings,USA,True,TOR,Toronto Maple Leafs,Canada,4,6,10,playerByGameStats sum
1974-1975,1974,1975-04-10,1974030112,OFF,1,1,2,LAK,Los Angeles Kings,USA,False,TOR,Toronto Maple Leafs,Canada,29,21,50,playerByGameStats sum
1974-1975,1974,1975-04-10,1974030112,OFF,1,1,2,TOR,Toronto Maple Leafs,Canada,True,LAK,Los Angeles Kings,USA,21,29,50,playerByGameStats sum
1974-1975,1974,1975-04-11,1974030113,OFF,1,1,3,TOR,Toronto Maple Leafs,Canada,False,LAK,Los Angeles Kings,USA,25,49,74,playerByGameStats sum
1974-1975,1974,1975-04-11,1974030113,OFF,1,1,3,LAK,Los Angeles Kings,USA,True,TOR,Toronto Maple Leafs,Canada,49,25,74,playerByGameStats sum
1974-1975,1974,1975-04-13,1974030211,OFF,2,1,1,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,20,42,62,playerByGameStats sum
1974-1975,1974,1975-04-13,1974030211,OFF,2,1,1,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,42,20,62,playerByGameStats sum
1974-1975,1974,1975-04-15,1974030212,OFF,2,1,2,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,8,8,16,playerByGameStats sum
1974-1975,1974,1975-04-15,1974030212,OFF,2,1,2,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,8,8,16,playerByGameStats sum
1974-1975,1974,1975-04-17,1974030213,OFF,2,1,3,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,20,8,28,playerByGameStats sum
1974-1975,1974,1975-04-17,1974030213,OFF,2,1,3,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,8,20,28,playerByGameStats sum
1974-1975,1974,1975-04-19,1974030214,OFF,2,1,4,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,26,20,46,playerByGameStats sum
1974-1975,1974,1975-04-19,1974030214,OFF,2,1,4,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,20,26,46,playerByGameStats sum
1974-1975,1974,1975-04-27,1974030321,OFF,3,2,1,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,10,10,20,playerByGameStats sum
1974-1975,1974,1975-04-27,1974030321,OFF,3,2,1,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,10,10,20,playerByGameStats sum
1974-1975,1974,1975-04-29,1974030322,OFF,3,2,2,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,13,15,28,playerByGameStats sum
1974-1975,1974,1975-04-29,1974030322,OFF,3,2,2,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,15,13,28,playerByGameStats sum
1974-1975,1974,1975-05-01,1974030323,OFF,3,2,3,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,22,16,38,playerByGameStats sum
1974-1975,1974,1975-05-01,1974030323,OFF,3,2,3,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,16,22,38,playerByGameStats sum
1974-1975,1974,1975-05-03,1974030324,OFF,3,2,4,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,55,32,87,playerByGameStats sum
1974-1975,1974,1975-05-03,1974030324,OFF,3,2,4,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,32,55,87,playerByGameStats sum
1974-1975,1974,1975-05-06,1974030325,OFF,3,2,5,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,8,4,12,playerByGameStats sum
1974-1975,1974,1975-05-06,1974030325,OFF,3,2,5,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,4,8,12,playerByGameStats sum
1974-1975,1974,1975-05-08,1974030326,OFF,3,2,6,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,6,2,8,playerByGameStats sum
1974-1975,1974,1975-05-08,1974030326,OFF,3,2,6,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,2,6,8,playerByGameStats sum
1975-1976,1975,1976-04-06,1975030121,OFF,1,2,1,VAN,Vancouver Canucks,Canada,False,NYI,New York Islanders,USA,11,17,28,playerByGameStats sum
1975-1976,1975,1976-04-06,1975030121,OFF,1,2,1,NYI,New York Islanders,USA,True,VAN,Vancouver Canucks,Canada,17,11,28,playerByGameStats sum
1975-1976,1975,1976-04-06,1975030141,OFF,1,4,1,PIT,Pittsburgh Penguins,USA,False,TOR,Toronto Maple Leafs,Canada,8,12,20,playerByGameStats sum
1975-1976,1975,1976-04-06,1975030141,OFF,1,4,1,TOR,Toronto Maple Leafs,Canada,True,PIT,Pittsburgh Penguins,USA,12,8,20,playerByGameStats sum
1975-1976,1975,1976-04-08,1975030122,OFF,1,2,2,NYI,New York Islanders,USA,False,VAN,Vancouver Canucks,Canada,14,8,22,playerByGameStats sum
1975-1976,1975,1976-04-08,1975030122,OFF,1,2,2,VAN,Vancouver Canucks,Canada,True,NYI,New York Islanders,USA,8,14,22,playerByGameStats sum
1975-1976,1975,1976-04-08,1975030142,OFF,1,4,2,TOR,Toronto Maple Leafs,Canada,False,PIT,Pittsburgh Penguins,USA,13,11,24,playerByGameStats sum
1975-1976,1975,1976-04-08,1975030142,OFF,1,4,2,PIT,Pittsburgh Penguins,USA,True,TOR,Toronto Maple Leafs,Canada,11,13,24,playerByGameStats sum
1975-1976,1975,1976-04-09,1975030143,OFF,1,4,3,PIT,Pittsburgh Penguins,USA,False,TOR,Toronto Maple Leafs,Canada,6,11,17,playerByGameStats sum
1975-1976,1975,1976-04-09,1975030143,OFF,1,4,3,TOR,Toronto Maple Leafs,Canada,True,PIT,Pittsburgh Penguins,USA,11,6,17,playerByGameStats sum
1975-1976,1975,1976-04-11,1975030211,OFF,2,1,1,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,17,15,32,playerByGameStats sum
1975-1976,1975,1976-04-11,1975030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,15,17,32,playerByGameStats sum
1975-1976,1975,1976-04-12,1975030221,OFF,2,2,1,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,8,10,18,playerByGameStats sum
1975-1976,1975,1976-04-12,1975030221,OFF,2,2,1,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,10,8,18,playerByGameStats sum
1975-1976,1975,1976-04-13,1975030212,OFF,2,1,2,CHI,Chicago Blackhawks,USA,False,MTL,Montréal Canadiens,Canada,20,16,36,playerByGameStats sum
1975-1976,1975,1976-04-13,1975030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,True,CHI,Chicago Blackhawks,USA,16,20,36,playerByGameStats sum
1975-1976,1975,1976-04-13,1975030222,OFF,2,2,2,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,12,20,32,playerByGameStats sum
1975-1976,1975,1976-04-13,1975030222,OFF,2,2,2,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,20,12,32,playerByGameStats sum
1975-1976,1975,1976-04-15,1975030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,8,10,18,playerByGameStats sum
1975-1976,1975,1976-04-15,1975030213,OFF,2,1,3,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
1975-1976,1975,1976-04-15,1975030223,OFF,2,2,3,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,107,66,173,playerByGameStats sum
1975-1976,1975,1976-04-15,1975030223,OFF,2,2,3,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,66,107,173,playerByGameStats sum
1975-1976,1975,1976-04-17,1975030224,OFF,2,2,4,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,14,6,20,playerByGameStats sum
1975-1976,1975,1976-04-17,1975030224,OFF,2,2,4,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,6,14,20,playerByGameStats sum
1975-1976,1975,1976-04-18,1975030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,False,CHI,Chicago Blackhawks,USA,16,18,34,playerByGameStats sum
1975-1976,1975,1976-04-18,1975030214,OFF,2,1,4,CHI,Chicago Blackhawks,USA,True,MTL,Montréal Canadiens,Canada,18,16,34,playerByGameStats sum
1975-1976,1975,1976-04-20,1975030225,OFF,2,2,5,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,24,30,54,playerByGameStats sum
1975-1976,1975,1976-04-20,1975030225,OFF,2,2,5,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,30,24,54,playerByGameStats sum
1975-1976,1975,1976-04-22,1975030226,OFF,2,2,6,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,91,94,185,playerByGameStats sum
1975-1976,1975,1976-04-22,1975030226,OFF,2,2,6,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,94,91,185,playerByGameStats sum
1975-1976,1975,1976-04-25,1975030227,OFF,2,2,7,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,20,21,41,playerByGameStats sum
1975-1976,1975,1976-04-25,1975030227,OFF,2,2,7,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,21,20,41,playerByGameStats sum
1975-1976,1975,1976-04-27,1975030311,OFF,3,1,1,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,16,12,28,playerByGameStats sum
1975-1976,1975,1976-04-27,1975030311,OFF,3,1,1,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,12,16,28,playerByGameStats sum
1975-1976,1975,1976-04-29,1975030312,OFF,3,1,2,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,23,24,47,playerByGameStats sum
1975-1976,1975,1976-04-29,1975030312,OFF,3,1,2,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,24,23,47,playerByGameStats sum
1975-1976,1975,1976-05-01,1975030313,OFF,3,1,3,MTL,Montréal Canadiens,Canada,False,NYI,New York Islanders,USA,8,8,16,playerByGameStats sum
1975-1976,1975,1976-05-01,1975030313,OFF,3,1,3,NYI,New York Islanders,USA,True,MTL,Montréal Canadiens,Canada,8,8,16,playerByGameStats sum
1975-1976,1975,1976-05-04,1975030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,False,NYI,New York Islanders,USA,29,29,58,playerByGameStats sum
1975-1976,1975,1976-05-04,1975030314,OFF,3,1,4,NYI,New York Islanders,USA,True,MTL,Montréal Canadiens,Canada,29,29,58,playerByGameStats sum
1975-1976,1975,1976-05-06,1975030315,OFF,3,1,5,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
1975-1976,1975,1976-05-06,1975030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,8,10,18,playerByGameStats sum
1975-1976,1975,1976-05-09,1975030411,OFF,4,1,1,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,20,16,36,playerByGameStats sum
1975-1976,1975,1976-05-09,1975030411,OFF,4,1,1,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,16,20,36,playerByGameStats sum
1975-1976,1975,1976-05-11,1975030412,OFF,4,1,2,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,11,13,24,playerByGameStats sum
1975-1976,1975,1976-05-11,1975030412,OFF,4,1,2,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,13,11,24,playerByGameStats sum
