Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
2010-2011,2010,2011-06-08,2010030414,OFF,4,1,4,BOS,Boston Bruins,USA,True,VAN,Vancouver Canucks,Canada,40,26,66,playerByGameStats sum
2010-2011,2010,2011-06-10,2010030415,OFF,4,1,5,BOS,Boston Bruins,USA,False,VAN,Vancouver Canucks,Canada,8,10,18,playerByGameStats sum
2010-2011,2010,2011-06-10,2010030415,OFF,4,1,5,VAN,Vancouver Canucks,Canada,True,BOS,Boston Bruins,USA,10,8,18,playerByGameStats sum
2010-2011,2010,2011-06-13,2010030416,OFF,4,1,6,VAN,Vancouver Canucks,Canada,False,BOS,Boston Bruins,USA,32,36,68,playerByGameStats sum
2010-2011,2010,2011-06-13,2010030416,OFF,4,1,6,BOS,Boston Bruins,USA,True,VAN,Vancouver Canucks,Canada,36,32,68,playerByGameStats sum
2010-2011,2010,2011-06-15,2010030417,OFF,4,1,7,BOS,Boston Bruins,USA,False,VAN,Vancouver Canucks,Canada,4,2,6,playerByGameStats sum
2010-2011,2010,2011-06-15,2010030417,OFF,4,1,7,VAN,Vancouver Canucks,Canada,True,BOS,Boston Bruins,USA,2,4,6,playerByGameStats sum
2011-2012,2011,2012-04-11,2011030151,OFF,1,5,1,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,10,27,37,playerByGameStats sum
2011-2012,2011,2012-04-11,2011030151,OFF,1,5,1,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,27,10,37,playerByGameStats sum
2011-2012,2011,2012-04-12,2011030111,OFF,1,1,1,OTT,Ottawa Senators,Canada,False,NYR,New York Rangers,USA,20,18,38,playerByGameStats sum
2011-2012,2011,2012-04-12,2011030111,OFF,1,1,1,NYR,New York Rangers,USA,True,OTT,Ottawa Senators,Canada,18,20,38,playerByGameStats sum
2011-2012,2011,2012-04-13,2011030152,OFF,1,5,2,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,14,32,46,playerByGameStats sum
2011-2012,2011,2012-04-13,2011030152,OFF,1,5,2,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,32,14,46,playerByGameStats sum
2011-2012,2011,2012-04-14,2011030112,OFF,1,1,2,OTT,Ottawa Senators,Canada,False,NYR,New York Rangers,USA,28,26,54,playerByGameStats sum
2011-2012,2011,2012-04-14,2011030112,OFF,1,1,2,NYR,New York Rangers,USA,True,OTT,Ottawa Senators,Canada,26,28,54,playerByGameStats sum
2011-2012,2011,2012-04-15,2011030153,OFF,1,5,3,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,21,13,34,playerByGameStats sum
2011-2012,2011,2012-04-15,2011030153,OFF,1,5,3,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,13,21,34,playerByGameStats sum
2011-2012,2011,2012-04-16,2011030113,OFF,1,1,3,NYR,New York Rangers,USA,False,OTT,Ottawa Senators,Canada,10,10,20,playerByGameStats sum
2011-2012,2011,2012-04-16,2011030113,OFF,1,1,3,OTT,Ottawa Senators,Canada,True,NYR,New York Rangers,USA,10,10,20,playerByGameStats sum
2011-2012,2011,2012-04-18,2011030114,OFF,1,1,4,NYR,New York Rangers,USA,False,OTT,Ottawa Senators,Canada,10,14,24,playerByGameStats sum
2011-2012,2011,2012-04-18,2011030114,OFF,1,1,4,OTT,Ottawa Senators,Canada,True,NYR,New York Rangers,USA,14,10,24,playerByGameStats sum
2011-2012,2011,2012-04-18,2011030154,OFF,1,5,4,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,8,8,16,playerByGameStats sum
2011-2012,2011,2012-04-18,2011030154,OFF,1,5,4,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,8,8,16,playerByGameStats sum
2011-2012,2011,2012-04-21,2011030115,OFF,1,1,5,OTT,Ottawa Senators,Canada,False,NYR,New York Rangers,USA,10,10,20,playerByGameStats sum
2011-2012,2011,2012-04-21,2011030115,OFF,1,1,5,NYR,New York Rangers,USA,True,OTT,Ottawa Senators,Canada,10,10,20,playerByGameStats sum
2011-2012,2011,2012-04-22,2011030155,OFF,1,5,5,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,8,6,14,playerByGameStats sum
2011-2012,2011,2012-04-22,2011030155,OFF,1,5,5,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,6,8,14,playerByGameStats sum
2011-2012,2011,2012-04-23,2011030116,OFF,1,1,6,NYR,New York Rangers,USA,False,OTT,Ottawa Senators,Canada,15,19,34,playerByGameStats sum
2011-2012,2011,2012-04-23,2011030116,OFF,1,1,6,OTT,Ottawa Senators,Canada,True,NYR,New York Rangers,USA,19,15,34,playerByGameStats sum
2011-2012,2011,2012-04-26,2011030117,OFF,1,1,7,OTT,Ottawa Senators,Canada,False,NYR,New York Rangers,USA,6,4,10,playerByGameStats sum
2011-2012,2011,2012-04-26,2011030117,OFF,1,1,7,NYR,New York Rangers,USA,True,OTT,Ottawa Senators,Canada,4,6,10,playerByGameStats sum
2012-2013,2012,2013-05-01,2012030141,OFF,1,4,1,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,39,13,52,playerByGameStats sum
2012-2013,2012,2013-05-01,2012030141,OFF,1,4,1,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,13,39,52,playerByGameStats sum
2012-2013,2012,2013-05-01,2012030171,OFF,1,7,1,SJS,San Jose Sharks,USA,False,VAN,Vancouver Canucks,Canada,6,10,16,playerByGameStats sum
2012-2013,2012,2013-05-01,2012030171,OFF,1,7,1,VAN,Vancouver Canucks,Canada,True,SJS,San Jose Sharks,USA,10,6,16,playerByGameStats sum
2012-2013,2012,2013-05-03,2012030172,OFF,1,7,2,SJS,San Jose Sharks,USA,False,VAN,Vancouver Canucks,Canada,6,10,16,playerByGameStats sum
2012-2013,2012,2013-05-03,2012030172,OFF,1,7,2,VAN,Vancouver Canucks,Canada,True,SJS,San Jose Sharks,USA,10,6,16,playerByGameStats sum
2012-2013,2012,2013-05-04,2012030142,OFF,1,4,2,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,7,13,20,playerByGameStats sum
2012-2013,2012,2013-05-04,2012030142,OFF,1,4,2,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,13,7,20,playerByGameStats sum
2012-2013,2012,2013-05-05,2012030173,OFF,1,7,3,VAN,Vancouver Canucks,Canada,False,SJS,San Jose Sharks,USA,22,8,30,playerByGameStats sum
2012-2013,2012,2013-05-05,2012030173,OFF,1,7,3,SJS,San Jose Sharks,USA,True,VAN,Vancouver Canucks,Canada,8,22,30,playerByGameStats sum
2012-2013,2012,2013-05-06,2012030143,OFF,1,4,3,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,12,10,22,playerByGameStats sum
2012-2013,2012,2013-05-06,2012030143,OFF,1,4,3,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,10,12,22,playerByGameStats sum
2012-2013,2012,2013-05-07,2012030174,OFF,1,7,4,VAN,Vancouver Canucks,Canada,False,SJS,San Jose Sharks,USA,24,6,30,playerByGameStats sum
2012-2013,2012,2013-05-07,2012030174,OFF,1,7,4,SJS,San Jose Sharks,USA,True,VAN,Vancouver Canucks,Canada,6,24,30,playerByGameStats sum
2012-2013,2012,2013-05-08,2012030144,OFF,1,4,4,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,8,10,18,playerByGameStats sum
2012-2013,2012,2013-05-08,2012030144,OFF,1,4,4,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,10,8,18,playerByGameStats sum
2012-2013,2012,2013-05-10,2012030145,OFF,1,4,5,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,6,4,10,playerByGameStats sum
2012-2013,2012,2013-05-10,2012030145,OFF,1,4,5,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,4,6,10,playerByGameStats sum
2012-2013,2012,2013-05-12,2012030146,OFF,1,4,6,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,2,4,6,playerByGameStats sum
2012-2013,2012,2013-05-12,2012030146,OFF,1,4,6,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,4,2,6,playerByGameStats sum
2012-2013,2012,2013-05-13,2012030147,OFF,1,4,7,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,8,10,18,playerByGameStats sum
2012-2013,2012,2013-05-13,2012030147,OFF,1,4,7,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,10,8,18,playerByGameStats sum
2012-2013,2012,2013-05-14,2012030211,OFF,2,1,1,OTT,Ottawa Senators,Canada,False,PIT,Pittsburgh Penguins,USA,36,18,54,playerByGameStats sum
2012-2013,2012,2013-05-14,2012030211,OFF,2,1,1,PIT,Pittsburgh Penguins,USA,True,OTT,Ottawa Senators,Canada,18,36,54,playerByGameStats sum
2012-2013,2012,2013-05-17,2012030212,OFF,2,1,2,OTT,Ottawa Senators,Canada,False,PIT,Pittsburgh Penguins,USA,14,6,20,playerByGameStats sum
2012-2013,2012,2013-05-17,2012030212,OFF,2,1,2,PIT,Pittsburgh Penguins,USA,True,OTT,Ottawa Senators,Canada,6,14,20,playerByGameStats sum
2012-2013,2012,2013-05-19,2012030213,OFF,2,1,3,PIT,Pittsburgh Penguins,USA,False,OTT,Ottawa Senators,Canada,8,12,20,playerByGameStats sum
2012-2013,2012,2013-05-19,2012030213,OFF,2,1,3,OTT,Ottawa Senators,Canada,True,PIT,Pittsburgh Penguins,USA,12,8,20,playerByGameStats sum
2012-2013,2012,2013-05-22,2012030214,OFF,2,1,4,PIT,Pittsburgh Penguins,USA,False,OTT,Ottawa Senators,Canada,8,10,18,playerByGameStats sum
2012-2013,2012,2013-05-22,2012030214,OFF,2,1,4,OTT,Ottawa Senators,Canada,True,PIT,Pittsburgh Penguins,USA,10,8,18,playerByGameStats sum
2012-2013,2012,2013-05-24,2012030215,OFF,2,1,5,OTT,Ottawa Senators,Canada,False,PIT,Pittsburgh Penguins,USA,12,14,26,playerByGameStats sum
2012-2013,2012,2013-05-24,2012030215,OFF,2,1,5,PIT,Pittsburgh Penguins,USA,True,OTT,Ottawa Senators,Canada,14,12,26,playerByGameStats sum
2013-2014,2013,2014-04-16,2013030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,False,TBL,Tampa Bay Lightning,USA,6,6,12,playerByGameStats sum
2013-2014,2013,2014-04-16,2013030121,OFF,1,2,1,TBL,Tampa Bay Lightning,USA,True,MTL,Montréal Canadiens,Canada,6,6,12,playerByGameStats sum
2013-2014,2013,2014-04-18,2013030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,False,TBL,Tampa Bay Lightning,USA,13,27,40,playerByGameStats sum
2013-2014,2013,2014-04-18,2013030122,OFF,1,2,2,TBL,Tampa Bay Lightning,USA,True,MTL,Montréal Canadiens,Canada,27,13,40,playerByGameStats sum
2013-2014,2013,2014-04-20,2013030123,OFF,1,2,3,TBL,Tampa Bay Lightning,USA,False,MTL,Montréal Canadiens,Canada,12,6,18,playerByGameStats sum
2013-2014,2013,2014-04-20,2013030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,True,TBL,Tampa Bay Lightning,USA,6,12,18,playerByGameStats sum
2013-2014,2013,2014-04-22,2013030124,OFF,1,2,4,TBL,Tampa Bay Lightning,USA,False,MTL,Montréal Canadiens,Canada,4,2,6,playerByGameStats sum
2013-2014,2013,2014-04-22,2013030124,OFF,1,2,4,MTL,Montréal Canadiens,Canada,True,TBL,Tampa Bay Lightning,USA,2,4,6,playerByGameStats sum
2013-2014,2013,2014-05-01,2013030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,6,8,14,playerByGameStats sum
2013-2014,2013,2014-05-01,2013030211,OFF,2,1,1,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,8,6,14,playerByGameStats sum
2013-2014,2013,2014-05-03,2013030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,12,16,28,playerByGameStats sum
2013-2014,2013,2014-05-03,2013030212,OFF,2,1,2,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,16,12,28,playerByGameStats sum
2013-2014,2013,2014-05-06,2013030213,OFF,2,1,3,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,2,2,4,playerByGameStats sum
2013-2014,2013,2014-05-06,2013030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,2,2,4,playerByGameStats sum
2013-2014,2013,2014-05-08,2013030214,OFF,2,1,4,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,2,4,6,playerByGameStats sum
2013-2014,2013,2014-05-08,2013030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,4,2,6,playerByGameStats sum
2013-2014,2013,2014-05-10,2013030215,OFF,2,1,5,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,10,12,22,playerByGameStats sum
2013-2014,2013,2014-05-10,2013030215,OFF,2,1,5,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,12,10,22,playerByGameStats sum
2013-2014,2013,2014-05-12,2013030216,OFF,2,1,6,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,24,20,44,playerByGameStats sum
2013-2014,2013,2014-05-12,2013030216,OFF,2,1,6,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,20,24,44,playerByGameStats sum
2013-2014,2013,2014-05-14,2013030217,OFF,2,1,7,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,8,12,20,playerByGameStats sum
2013-2014,2013,2014-05-14,2013030217,OFF,2,1,7,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,12,8,20,playerByGameStats sum
2013-2014,2013,2014-05-17,2013030311,OFF,3,1,1,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,6,24,30,playerByGameStats sum
2013-2014,2013,2014-05-17,2013030311,OFF,3,1,1,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,24,6,30,playerByGameStats sum
2013-2014,2013,2014-05-19,2013030312,OFF,3,1,2,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,12,10,22,playerByGameStats sum
2013-2014,2013,2014-05-19,2013030312,OFF,3,1,2,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,10,12,22,playerByGameStats sum
2013-2014,2013,2014-05-22,2013030313,OFF,3,1,3,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,9,19,28,playerByGameStats sum
2013-2014,2013,2014-05-22,2013030313,OFF,3,1,3,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,19,9,28,playerByGameStats sum
2013-2014,2013,2014-05-25,2013030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,False,NYR,New York Rangers,USA,8,18,26,playerByGameStats sum
2013-2014,2013,2014-05-25,2013030314,OFF,3,1,4,NYR,New York Rangers,USA,True,MTL,Montréal Canadiens,Canada,18,8,26,playerByGameStats sum
2013-2014,2013,2014-05-27,2013030315,OFF,3,1,5,NYR,New York Rangers,USA,False,MTL,Montréal Canadiens,Canada,24,37,61,playerByGameStats sum
